id_colaborador,nome,sexo_biologico,idade,cargo,nota_desempenho,remuneracao
REP009547,Davi Luiz Cirino,Masculino,44,Repositor(a),Regular,4165.5
REP009548,Vinicius Ramos,Masculino,40,Repositor(a),Regular,4194.26
REP009549,Gael Henrique Vargas,Masculino,36,Repositor(a),Excelente,3512.89
REP009550,Luara Araújo,Feminino,18,Repositor(a),Insuficiente,3349.42
REP009551,Davi Miguel Lopes,Masculino,34,Repositor(a),Regular,3811.67
REP009552,Alana Vieira,Feminino,36,Repositor(a),Bom,3744.2
REP009553,Ana Clara da Mata,Feminino,29,Repositor(a),Insuficiente,3723.08
REP009554,Ana Beatriz Vasconcelos,Feminino,39,Repositor(a),Regular,2855.61
REP009555,Antonella Pimenta,Feminino,34,Repositor(a),Bom,2911.14
REP009556,Júlia da Rosa,Feminino,21,Repositor(a),Regular,4013.62
REP009557,Murilo Pinto,Masculino,24,Repositor(a),Regular,3446.37
REP009558,Enzo Leão,Masculino,35,Repositor(a),Excelente,4335.35
REP009559,Ana Carolina Moraes,Feminino,25,Repositor(a),Insuficiente,3642.42
REP009560,Sofia Nogueira,Feminino,33,Repositor(a),Insuficiente,2593.61
REP009561,Stephany Rocha,Feminino,23,Repositor(a),Regular,3892.68
REP009562,Gustavo Azevedo,Masculino,31,Repositor(a),Regular,3676.71
REP009563,Agatha Sousa,Feminino,41,Repositor(a),Insuficiente,2795.98
REP009564,Thales Pinto,Masculino,38,Repositor(a),Bom,3762.72
REP009565,Bernardo Melo,Masculino,30,Repositor(a),Insuficiente,4045.49
REP009566,Marcos Vinicius Gonçalves,Masculino,37,Repositor(a),Regular,4155.93
REP009567,Emilly Cassiano,Feminino,44,Repositor(a),Bom,3434.27
REP009568,Ana Julia da Costa,Feminino,33,Repositor(a),Regular,3776.74
REP009569,Apollo Marques,Masculino,43,Repositor(a),Regular,3291.85
REP009570,Julia Carvalho,Feminino,22,Repositor(a),Excelente,3590.78
REP009571,Brayan Sousa,Masculino,47,Repositor(a),Insuficiente,2834.1
REP009572,Leandro Pires,Masculino,60,Repositor(a),Regular,3084.59
REP009573,Ian Santos,Masculino,29,Repositor(a),Insuficiente,3896.59
REP009574,Francisco Vasconcelos,Masculino,25,Repositor(a),Excelente,3301.97
REP009575,Isaque da Cruz,Masculino,39,Repositor(a),Regular,3558.02
REP009576,Pedro Costa,Masculino,46,Repositor(a),Insuficiente,4215.92
REP009577,Bianca Viana,Feminino,29,Repositor(a),Insuficiente,3601.4
REP009578,Ana Vitória Viana,Feminino,19,Repositor(a),Insuficiente,2948.24
REP009579,Rhavi Correia,Masculino,36,Repositor(a),Insuficiente,3528.18
REP009580,Lorenzo Nogueira,Masculino,43,Repositor(a),Excelente,4260.57
REP009581,Diego Oliveira,Masculino,33,Repositor(a),Insuficiente,3439.37
REP009582,Yuri Rocha,Masculino,43,Repositor(a),Excelente,4109.78
REP009583,Luiz Otávio Aragão,Masculino,49,Repositor(a),Excelente,4852.56
REP009584,Davi Lucas Sousa,Masculino,39,Repositor(a),Excelente,3782.34
REP009585,Ana Laura Pires,Feminino,30,Repositor(a),Insuficiente,2902.97
REP009586,Juliana Aparecida,Feminino,38,Repositor(a),Excelente,3876.49
REP009587,Theo da Mata,Masculino,28,Repositor(a),Excelente,4556.34
REP009588,Leandro Freitas,Masculino,27,Repositor(a),Excelente,3932.93
REP009589,Anthony Gabriel Azevedo,Masculino,34,Repositor(a),Regular,3577.79
REP009590,Maria Ferreira,Feminino,25,Repositor(a),Insuficiente,3421.42
REP009591,Antony Cassiano,Masculino,29,Repositor(a),Bom,4511.28
REP009592,Vinicius Martins,Masculino,55,Repositor(a),Regular,3222.46
REP009593,Ana Clara Nogueira,Feminino,52,Repositor(a),Excelente,3586.24
REP009594,Yuri Cassiano,Masculino,33,Repositor(a),Bom,4352.51
REP009595,Alexandre Castro,Masculino,38,Repositor(a),Excelente,4138.24
REP009596,João Gabriel Cassiano,Masculino,35,Repositor(a),Bom,4309.58
REP009597,Davi Miguel Rezende,Masculino,48,Repositor(a),Regular,4425.9
REP009598,Antônio Costela,Masculino,50,Repositor(a),Bom,3852.95
REP009599,Vinícius Campos,Masculino,19,Repositor(a),Insuficiente,2990.83
REP009600,Marcos Vinicius Moraes,Masculino,42,Repositor(a),Insuficiente,3334.11
REP009601,Felipe das Neves,Masculino,24,Repositor(a),Excelente,3306.36
REP009602,Beatriz Caldeira,Feminino,48,Repositor(a),Excelente,4391.22
REP009603,Yuri Aparecida,Masculino,41,Repositor(a),Insuficiente,3660.17
REP009604,Bernardo Barbosa,Masculino,29,Repositor(a),Excelente,3419.94
REP009605,Ísis Gonçalves,Feminino,28,Repositor(a),Bom,2842.6
REP009606,Mariane Fernandes,Feminino,27,Repositor(a),Bom,3648.19
REP009607,Sabrina Lima,Feminino,35,Repositor(a),Insuficiente,3383.55
REP009608,Lucas Gabriel Almeida,Masculino,47,Repositor(a),Regular,4402.87
REP009609,Carlos Eduardo Moraes,Masculino,26,Repositor(a),Excelente,4708.27
REP009610,Sophie Cardoso,Feminino,48,Repositor(a),Excelente,3794.22
REP009611,Ester Pereira,Feminino,46,Repositor(a),Excelente,3533.78
REP009612,Vinicius Ferreira,Masculino,28,Repositor(a),Bom,3631.08
REP009613,Letícia Sales,Feminino,31,Repositor(a),Bom,3225.89
REP009614,João Pedro Rios,Masculino,54,Repositor(a),Insuficiente,3242.9
REP009615,Isadora Silveira,Feminino,42,Repositor(a),Bom,3350.77
REP009616,Ester Cavalcante,Feminino,27,Repositor(a),Bom,4082.93
REP009617,Heloisa da Mota,Feminino,38,Repositor(a),Bom,3258.4
REP009618,Maria Vitória da Rocha,Feminino,60,Repositor(a),Excelente,2953.74
REP009619,Emanuelly Rodrigues,Feminino,31,Repositor(a),Insuficiente,3803.07
REP009620,Davi Dias,Masculino,31,Repositor(a),Excelente,4307.98
REP009621,Diogo Silva,Masculino,39,Repositor(a),Bom,4519.02
REP009622,Lorenzo Ribeiro,Masculino,39,Repositor(a),Excelente,4148.73
REP009623,Pedro Miguel Abreu,Masculino,32,Repositor(a),Bom,3168.08
REP009624,Maria Vitória Machado,Feminino,34,Repositor(a),Insuficiente,3800.85
REP009625,Benjamin Leão,Masculino,24,Repositor(a),Excelente,3665.36
REP009626,Oliver Novais,Masculino,30,Repositor(a),Bom,4341.42
REP009627,Ana Júlia Lopes,Feminino,38,Repositor(a),Excelente,3343.7
REP009628,Maria Julia Caldeira,Feminino,18,Repositor(a),Insuficiente,3152.02
REP009629,Kevin Rios,Masculino,46,Repositor(a),Regular,3309.69
REP009630,Diogo Castro,Masculino,18,Repositor(a),Regular,3587.25
REP009631,Davi Lucas da Rosa,Masculino,20,Repositor(a),Bom,3502.37
REP009632,Juliana Silveira,Feminino,25,Repositor(a),Insuficiente,2966.94
REP009633,Matteo da Mata,Masculino,40,Repositor(a),Bom,3509.67
REP009634,Isadora Câmara,Feminino,43,Repositor(a),Regular,4045.74
REP009635,Cauê Rodrigues,Masculino,38,Repositor(a),Regular,3650.24
REP009636,Leandro Garcia,Masculino,35,Repositor(a),Regular,3711.42
REP009637,Isis Cirino,Feminino,36,Repositor(a),Excelente,4462.87
REP009638,Kevin da Costa,Masculino,28,Repositor(a),Bom,4084.54
REP009639,Henry Teixeira,Masculino,38,Repositor(a),Excelente,3756.86
REP009640,Bento Garcia,Masculino,25,Repositor(a),Bom,3734.1
REP009641,João Martins,Masculino,38,Repositor(a),Regular,3238.1
REP009642,Gabriel Costa,Masculino,36,Repositor(a),Excelente,4360.21
REP009643,Murilo Melo,Masculino,29,Repositor(a),Regular,3475.95
REP009644,Enrico Aparecida,Masculino,39,Repositor(a),Insuficiente,3880.58
REP009645,Guilherme Guerra,Masculino,39,Repositor(a),Bom,3343.73
REP009646,Ana Vitória Gonçalves,Feminino,42,Repositor(a),Excelente,3615.72
REP009647,Jade Câmara,Feminino,18,Repositor(a),Insuficiente,2895.53
REP009648,Bento Camargo,Masculino,36,Repositor(a),Regular,3435.28
REP009649,Alícia Azevedo,Feminino,22,Repositor(a),Excelente,3790.92
REP009650,Alexandre Araújo,Masculino,46,Repositor(a),Bom,3664.2
REP009651,Arthur Miguel Casa Grande,Masculino,45,Repositor(a),Regular,3706.91
REP009652,Davi Luiz da Luz,Masculino,42,Repositor(a),Regular,3770.54
REP009653,Henry Pereira,Masculino,30,Repositor(a),Regular,3724.16
REP009654,Davi Miguel Araújo,Masculino,46,Repositor(a),Regular,3099.12
REP009655,Levi Cavalcanti,Masculino,22,Repositor(a),Insuficiente,3395.86
REP009656,Lavínia Pinto,Feminino,18,Repositor(a),Bom,3074.99
REP009657,Sofia Melo,Feminino,18,Repositor(a),Regular,3766.19
REP009658,Mateus Garcia,Masculino,37,Repositor(a),Insuficiente,3137.21
REP009659,Isabel Caldeira,Feminino,37,Repositor(a),Bom,3162.62
REP009660,Brenda Fonseca,Feminino,18,Repositor(a),Insuficiente,3180.6
REP009661,Nina da Cruz,Feminino,43,Repositor(a),Excelente,3311.18
REP009662,Davi Cavalcanti,Masculino,38,Repositor(a),Bom,3605.6
REP009663,Henry da Mota,Masculino,21,Repositor(a),Insuficiente,3769.19
REP009664,Thomas Novais,Masculino,38,Repositor(a),Excelente,4286.95
REP009665,Matteo Macedo,Masculino,48,Repositor(a),Excelente,4229.58
REP009666,Clara Farias,Feminino,36,Repositor(a),Bom,4170.45
REP009667,Paulo Andrade,Masculino,48,Repositor(a),Bom,3124.47
REP009668,Erick Camargo,Masculino,23,Repositor(a),Regular,4035.85
REP009669,Antonella da Rosa,Feminino,26,Repositor(a),Excelente,3442.07
REP009670,Sophie Ribeiro,Feminino,21,Repositor(a),Excelente,3386.05
REP009671,Ravi Lucca Leão,Masculino,54,Repositor(a),Bom,3910.39
REP009672,Antonella Pastor,Feminino,36,Repositor(a),Regular,3152.97
REP009673,Ravi Lucca da Conceição,Masculino,65,Repositor(a),Regular,4330.71
REP009674,Fernando Rezende,Masculino,32,Repositor(a),Regular,3004.11
REP009675,Luiz Gustavo Cardoso,Masculino,30,Repositor(a),Regular,3752.85
REP009676,Lavínia Sampaio,Feminino,29,Repositor(a),Excelente,3536.25
REP009677,Antonella Duarte,Feminino,44,Repositor(a),Insuficiente,2993.81
REP009678,João Felipe Silveira,Masculino,33,Repositor(a),Excelente,3303.59
REP009679,Anthony Guerra,Masculino,38,Repositor(a),Excelente,4851.42
REP009680,Mathias Sampaio,Masculino,38,Repositor(a),Regular,3944.26
REP009681,Luiz Fernando das Neves,Masculino,37,Repositor(a),Bom,4195.91
REP009682,Yago Leão,Masculino,30,Repositor(a),Bom,3119.89
REP009683,Luan Aparecida,Masculino,36,Repositor(a),Bom,3044.1
REP009684,Júlia Porto,Feminino,28,Repositor(a),Regular,3522.9
REP009685,Agatha Peixoto,Feminino,30,Repositor(a),Bom,3367.2
REP009686,Henrique da Paz,Masculino,46,Repositor(a),Insuficiente,3366.89
REP009687,Vinícius Costela,Masculino,55,Repositor(a),Bom,3252.47
REP009688,Enrico da Rocha,Masculino,29,Repositor(a),Regular,4082.95
REP009689,Diogo Peixoto,Masculino,33,Repositor(a),Insuficiente,3127.85
REP009690,Maria Laura Silveira,Feminino,22,Repositor(a),Regular,3158.2
REP009691,Cecília Pereira,Feminino,32,Repositor(a),Regular,2703.48
REP009692,Henrique Sá,Masculino,32,Repositor(a),Regular,4298.2
REP009693,João Guilherme Cunha,Masculino,39,Repositor(a),Bom,3099.67
REP009694,Ana Júlia Ribeiro,Feminino,41,Repositor(a),Insuficiente,3401.67
REP009695,Matteo Leão,Masculino,18,Repositor(a),Excelente,3375.01
REP009696,Esther Machado,Feminino,35,Repositor(a),Insuficiente,3481.99
REP009697,Marcelo da Cunha,Masculino,32,Repositor(a),Regular,3918.01
REP009698,Mariah Cassiano,Feminino,35,Repositor(a),Insuficiente,3717.03
REP009699,Bruno Cunha,Masculino,28,Repositor(a),Excelente,4347.02
REP009700,Caroline Ramos,Feminino,42,Repositor(a),Insuficiente,3647.19
REP009701,Ana Liz das Neves,Feminino,39,Repositor(a),Excelente,4479.98
REP009702,Arthur Cirino,Masculino,43,Repositor(a),Regular,4023.34
REP009703,Brenda Pastor,Feminino,38,Repositor(a),Bom,3847.98
REP009704,Helena Nunes,Feminino,23,Repositor(a),Regular,2954.73
REP009705,Ryan da Rosa,Masculino,31,Repositor(a),Regular,3312.49
REP009706,Davi Miguel Cavalcanti,Masculino,45,Repositor(a),Excelente,4089.77
REP009707,José Pedro Oliveira,Masculino,29,Repositor(a),Regular,3352.56
REP009708,Matheus da Mata,Masculino,51,Repositor(a),Bom,3847.76
REP009709,Benjamin Rodrigues,Masculino,34,Repositor(a),Regular,3392.5
REP009710,Maria Liz Siqueira,Feminino,35,Repositor(a),Regular,2764.44
REP009711,Yuri da Mota,Masculino,58,Repositor(a),Excelente,4233.0
REP009712,Julia da Mota,Feminino,23,Repositor(a),Regular,3900.84
REP009713,João Guilherme Cirino,Masculino,38,Repositor(a),Regular,3348.17
REP009714,Enzo Gabriel Silva,Masculino,48,Repositor(a),Bom,4510.56
REP009715,Lucas Silveira,Masculino,47,Repositor(a),Insuficiente,3193.68
REP009716,Lucca Cardoso,Masculino,34,Repositor(a),Regular,4117.47
REP009717,Igor Andrade,Masculino,32,Repositor(a),Excelente,4074.72
REP009718,João Vargas,Masculino,35,Repositor(a),Excelente,3445.99
REP009719,Yan da Cruz,Masculino,51,Repositor(a),Regular,3919.11
REP009720,Stephany Nogueira,Feminino,27,Repositor(a),Bom,4058.86
REP009721,Maria da Rocha,Feminino,31,Repositor(a),Excelente,4038.21
REP009722,Enzo Gabriel Mendonça,Masculino,33,Repositor(a),Excelente,3766.13
REP009723,Ana Vitória Castro,Feminino,37,Repositor(a),Regular,3259.23
REP009724,Lunna Farias,Feminino,32,Repositor(a),Regular,4069.89
REP009725,Carlos Eduardo da Cruz,Masculino,27,Repositor(a),Excelente,3861.44
REP009726,Bella Caldeira,Feminino,20,Repositor(a),Regular,3351.63
REP009727,Sarah Pires,Feminino,18,Repositor(a),Insuficiente,2650.09
REP009728,João Vitor Vasconcelos,Masculino,29,Repositor(a),Insuficiente,3527.98
REP009729,Francisco Rezende,Masculino,45,Repositor(a),Insuficiente,3897.82
REP009730,Anthony Garcia,Masculino,50,Repositor(a),Insuficiente,3628.1
REP009731,Guilherme Sampaio,Masculino,44,Repositor(a),Excelente,3872.54
REP009732,Olívia Vieira,Feminino,36,Repositor(a),Excelente,3967.19
REP009733,André Moura,Masculino,36,Repositor(a),Bom,3396.25
REP009734,Laura Santos,Feminino,38,Repositor(a),Regular,2837.84
REP009735,Melissa Borges,Feminino,33,Repositor(a),Insuficiente,3361.92
REP009736,Marina Barbosa,Feminino,48,Repositor(a),Excelente,3348.73
REP009737,Fernanda Caldeira,Feminino,29,Repositor(a),Bom,3618.79
REP009738,Thiago Almeida,Masculino,50,Repositor(a),Regular,3654.53
REP009739,Miguel Farias,Masculino,46,Repositor(a),Bom,3100.53
REP009740,Hadassa Vargas,Feminino,37,Repositor(a),Bom,3823.91
REP009741,João Felipe Moreira,Masculino,18,Repositor(a),Excelente,3773.48
REP009742,Ravi Lucca Pimenta,Masculino,46,Repositor(a),Insuficiente,3101.67
REP009743,Bruna Cavalcanti,Feminino,29,Repositor(a),Bom,3169.33
REP009744,Fernanda Pinto,Feminino,26,Repositor(a),Regular,3608.37
REP009745,Davi Lucca Nogueira,Masculino,22,Repositor(a),Excelente,4200.13
REP009746,Fernanda da Rocha,Feminino,30,Repositor(a),Regular,3536.55
REP009747,Ana Luiza da Cunha,Feminino,30,Repositor(a),Bom,4090.86
REP009748,Caio Castro,Masculino,24,Repositor(a),Excelente,4654.94
REP009749,Murilo da Costa,Masculino,22,Repositor(a),Bom,3098.56
REP009750,Agatha Martins,Feminino,35,Repositor(a),Excelente,3303.46
REP009751,Kevin Pires,Masculino,46,Repositor(a),Regular,3234.58
REP009752,Anthony Carvalho,Masculino,39,Repositor(a),Bom,4235.28
REP009753,Luiz Gustavo Barros,Masculino,49,Repositor(a),Insuficiente,3792.8
REP009754,Ana Laura Sampaio,Feminino,29,Repositor(a),Excelente,3943.77
REP009755,Pietro Silva,Masculino,36,Repositor(a),Excelente,3883.89
REP009756,André Abreu,Masculino,28,Repositor(a),Insuficiente,2828.64
REP009757,Yuri Sales,Masculino,21,Repositor(a),Excelente,4286.46
REP009758,Bárbara Montenegro,Feminino,49,Repositor(a),Excelente,4196.99
REP009759,Matheus Carvalho,Masculino,48,Repositor(a),Excelente,3838.49
REP009760,Lavínia da Luz,Feminino,18,Repositor(a),Insuficiente,3616.43
REP009761,Evelyn Ramos,Feminino,32,Repositor(a),Insuficiente,2780.94
REP009762,Lucca Porto,Masculino,36,Repositor(a),Bom,3283.27
REP009763,Maria Clara da Mota,Feminino,27,Repositor(a),Regular,3286.53
REP009764,Valentina Rodrigues,Feminino,26,Repositor(a),Regular,3810.94
REP009765,Ana Carolina Oliveira,Feminino,34,Repositor(a),Insuficiente,3737.3
REP009766,Heitor Macedo,Masculino,45,Repositor(a),Excelente,3564.11
REP009767,Stephany da Conceição,Feminino,34,Repositor(a),Insuficiente,2841.96
REP009768,Ana Clara Casa Grande,Feminino,29,Repositor(a),Excelente,4327.52
REP009769,Raquel Guerra,Feminino,28,Repositor(a),Bom,4082.89
REP009770,Henry Araújo,Masculino,46,Repositor(a),Excelente,4162.91
REP009771,Lavínia da Cunha,Feminino,35,Repositor(a),Regular,3513.88
REP009772,Theo Araújo,Masculino,38,Repositor(a),Regular,3098.9
REP009773,Pedro Henrique Cassiano,Masculino,37,Repositor(a),Regular,3214.3
REP009774,José Pastor,Masculino,40,Repositor(a),Regular,3360.01
REP009775,Heloisa Sampaio,Feminino,25,Repositor(a),Regular,3874.43
REP009776,Leandro da Luz,Masculino,45,Repositor(a),Insuficiente,3326.91
REP009777,Heitor Oliveira,Masculino,26,Repositor(a),Excelente,4747.76
REP009778,Brenda Alves,Feminino,26,Repositor(a),Bom,3564.43
REP009779,Francisco da Cunha,Masculino,43,Repositor(a),Excelente,4599.84
REP009780,Carolina Fonseca,Feminino,19,Repositor(a),Bom,3566.98
REP009781,Cauê Cardoso,Masculino,21,Repositor(a),Regular,2988.87
REP009782,Anthony Gabriel Farias,Masculino,38,Repositor(a),Regular,2984.32
REP009783,Nicole Macedo,Feminino,18,Repositor(a),Regular,3686.58
REP009784,Ana Luiza Nascimento,Feminino,18,Repositor(a),Bom,3799.66
REP009785,Otto Araújo,Masculino,45,Repositor(a),Regular,3643.83
REP009786,Maria Isis Vasconcelos,Feminino,28,Repositor(a),Bom,3686.09
REP009787,Cauã da Luz,Masculino,50,Repositor(a),Insuficiente,3171.86
REP009788,Augusto Jesus,Masculino,25,Repositor(a),Bom,3863.3
REP009789,Luiz Fernando Machado,Masculino,36,Repositor(a),Regular,4214.82
REP009790,Ravi Marques,Masculino,41,Repositor(a),Insuficiente,2847.83
REP009791,Alexandre Câmara,Masculino,25,Repositor(a),Insuficiente,3111.35
REP009792,João Guilherme Farias,Masculino,47,Repositor(a),Bom,3808.77
REP009793,Arthur Pastor,Masculino,42,Repositor(a),Bom,3856.04
REP009794,Renan Almeida,Masculino,21,Repositor(a),Bom,3152.12
REP009795,Ravi Melo,Masculino,37,Repositor(a),Bom,3637.24
REP009796,Aylla Moura,Feminino,34,Repositor(a),Regular,3470.03
REP009797,Juliana Macedo,Feminino,24,Repositor(a),Insuficiente,3475.51
REP009798,Sophia Barbosa,Feminino,18,Repositor(a),Excelente,3710.2
REP009799,Nathan Barros,Masculino,40,Repositor(a),Regular,4010.97
REP009800,Giovanna Pires,Feminino,52,Repositor(a),Insuficiente,3270.65
REP009801,Maysa Nunes,Feminino,26,Repositor(a),Excelente,3711.75
REP009802,Ravi Lucca Mendes,Masculino,53,Repositor(a),Bom,3216.28
REP009803,Yago da Conceição,Masculino,29,Repositor(a),Insuficiente,4004.43
REP009804,Larissa Cardoso,Feminino,32,Repositor(a),Insuficiente,3126.29
REP009805,Ayla Silveira,Feminino,38,Repositor(a),Regular,3421.67
REP009806,Sabrina da Cruz,Feminino,30,Repositor(a),Excelente,3674.15
REP009807,Maria Isis Teixeira,Feminino,27,Repositor(a),Excelente,3637.55
REP009808,Ana Carolina da Cruz,Feminino,37,Repositor(a),Regular,3082.01
REP009809,Maria Sophia Macedo,Feminino,49,Repositor(a),Excelente,4041.88
REP009810,João Lucas Novais,Masculino,40,Repositor(a),Excelente,3677.9
REP009811,Davi Luiz Mendonça,Masculino,32,Repositor(a),Insuficiente,3523.21
REP009812,Nina Cardoso,Feminino,28,Repositor(a),Insuficiente,3243.5
REP009813,Henrique Abreu,Masculino,62,Repositor(a),Insuficiente,3216.02
REP009814,Ísis da Rocha,Feminino,31,Repositor(a),Excelente,3217.27
REP009815,Maria Clara Martins,Feminino,24,Repositor(a),Excelente,4274.73
REP009816,Luna Freitas,Feminino,19,Repositor(a),Insuficiente,3554.48
REP009817,Emilly Freitas,Feminino,18,Repositor(a),Regular,2810.07
REP009818,Calebe Pastor,Masculino,41,Repositor(a),Insuficiente,3133.61
REP009819,José Miguel Silveira,Masculino,44,Repositor(a),Insuficiente,3822.03
REP009820,João Vitor Andrade,Masculino,33,Repositor(a),Insuficiente,3568.69
REP009821,Ana Júlia Siqueira,Feminino,30,Repositor(a),Regular,3695.56
REP009822,Ana Carolina Castro,Feminino,18,Repositor(a),Bom,3872.28
REP009823,Letícia Albuquerque,Feminino,31,Repositor(a),Regular,2738.87
REP009824,Mathias Abreu,Masculino,42,Repositor(a),Regular,4076.7
REP009825,Bryan Abreu,Masculino,32,Repositor(a),Bom,4273.36
REP009826,Sophia Melo,Feminino,47,Repositor(a),Insuficiente,3215.54
REP009827,Matheus da Conceição,Masculino,29,Repositor(a),Excelente,4114.72
REP009828,Kaique Casa Grande,Masculino,40,Repositor(a),Insuficiente,3168.05
REP009829,Aurora Macedo,Feminino,38,Repositor(a),Excelente,4032.64
REP009830,Hellena Macedo,Feminino,29,Repositor(a),Bom,4059.18
REP009831,Benjamim Guerra,Masculino,35,Repositor(a),Insuficiente,3409.38
REP009832,Lívia Pastor,Feminino,18,Repositor(a),Excelente,4194.03
REP009833,Ryan Moreira,Masculino,51,Repositor(a),Regular,4251.02
REP009834,Ana Julia Cavalcante,Feminino,28,Repositor(a),Excelente,3906.3
REP009835,Davi Luiz Cunha,Masculino,42,Repositor(a),Insuficiente,2949.73
REP009836,Fernando Pinto,Masculino,44,Repositor(a),Insuficiente,3783.54
REP009837,Eloah Câmara,Feminino,24,Repositor(a),Insuficiente,2691.47
REP009838,João Lucas Rios,Masculino,35,Repositor(a),Insuficiente,3711.36
REP009839,Rebeca Novaes,Feminino,43,Repositor(a),Regular,2749.91
REP009840,Sophie Carvalho,Feminino,19,Repositor(a),Excelente,3286.06
REP009841,Maria Sophia Rezende,Feminino,51,Repositor(a),Bom,3007.96
REP009842,Maya Barbosa,Feminino,23,Repositor(a),Bom,3016.32
REP009843,Kaique Carvalho,Masculino,25,Repositor(a),Regular,3344.99
REP009844,Alexia Nogueira,Feminino,31,Repositor(a),Insuficiente,2644.99
